address,issue,content_type,status_code,status,indexability,canonical,recommended_fix
https://shopline.tw/ai,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/ai,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/news/shopline-2024-double11,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/news/shopline-2024-double11,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/pos/hardware,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/pos/hardware,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/showcase/beauty-health-brand,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/showcase/beauty-health-brand,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/faq/features,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/faq/features,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/news/shopline-youtube-shopping,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/news/shopline-youtube-shopping,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/social-commerce,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/social-commerce,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/showcase/fashion-brand,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/showcase/fashion-brand,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/online-store/features,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/online-store/features,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/news/shopline-zingala-bnp,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/news/shopline-zingala-bnp,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/features/order-management,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/features/order-management,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/logistics,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/logistics,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/showcase/health-and-supplements,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/showcase/health-and-supplements,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/group-buying,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/group-buying,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/showcase/lifestyle-brand,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/showcase/lifestyle-brand,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/faq/community,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/faq/community,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/selectedpartners,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/selectedpartners,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/solutions/data-analysis,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/solutions/data-analysis,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/news/shopline-brands-award-list,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/news/shopline-brands-award-list,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/about/pricing/module,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/about/pricing/module,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/news/shopline-employer-brand-2025,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/news/shopline-employer-brand-2025,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/news/shopline-gogolook-anti-fraud,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/news/shopline-gogolook-anti-fraud,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/about/sitemap,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/about/sitemap,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/solutions,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/solutions,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/online-store-setup,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/online-store-setup,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/shoplytics,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/shoplytics,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/online-store/health-and-supplements,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/online-store/health-and-supplements,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/solutions/member-repurchase,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/solutions/member-repurchase,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/news/shopline-payments-mpi,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/news/shopline-payments-mpi,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/features/landing-page,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/features/landing-page,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/about,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/about,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/online-store/food-and-beverage,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/online-store/food-and-beverage,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/about/press,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/about/press,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/faq/payments-and-shipping,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/faq/payments-and-shipping,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/social-commerce/features,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/social-commerce/features,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/online-store/shop-builder,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/online-store/shop-builder,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/faq/cooperation,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/faq/cooperation,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/news/shopline-2023-double11-first-week,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/news/shopline-2023-double11-first-week,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/online-store/bags,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/online-store/bags,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/showcase/pets,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/showcase/pets,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/social-commerce/instagram-live,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/social-commerce/instagram-live,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/shopper-app,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/shopper-app,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
